"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1100,"20","RL",82,11880,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","RRAn","1Fam","1Story",7,5,1978,1978,"Gable","BrkFace",206,"TA","TA","CBlock","Gd","TA","No","ALQ",704,"Unf",0,567,1271,"GasA","TA","Y","SBrkr",1601,0,0,1601,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1978,"RFn",2,478,"TA","TA","Y",0,0,0,0,0,0,0,4,2009,"COD","Abnorml",2.48190223140047
43,"85","RL",69,9180,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","1Fam","SFoyer",5,7,1983,1983,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",747,"LwQ",93,0,840,"GasA","Gd","Y","SBrkr",884,0,0,884,1,0,1,0,2,1,"Gd",5,"Typ",0,"Attchd",1983,"RFn",2,504,"TA","Gd","Y",240,0,0,0,0,0,0,12,2007,"WD","Normal",2.4746516278832
488,"20","RL",70,12243,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","1Story",5,6,1971,1971,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","ALQ",998,"Unf",0,486,1484,"GasA","Gd","Y","SBrkr",1484,0,0,1484,0,0,2,0,3,1,"TA",7,"Typ",1,"Attchd",1971,"Unf",2,487,"TA","TA","Y",224,0,0,0,180,0,0,2,2007,"WD","Normal",2.4909335558569
532,"70","RM",60,6155,"Pave","IR1","Lvl","AllPub","FR3","Gtl","BrkSide","RRNn","1Fam","2Story",6,8,1920,1999,"Gable","None",0,"TA","TA","BrkTil","Fa","Fa","Mn","Unf",0,"Unf",0,611,611,"GasA","Ex","Y","SBrkr",751,611,0,1362,0,0,2,0,3,1,"TA",6,"Typ",0,"Detchd",1920,"Fin",2,502,"TA","Fa","Y",0,0,84,0,0,0,0,6,2008,"WD","Normal",2.46468570615639
976,"160","FV",69,2651,"Pave","Reg","Lvl","AllPub","FR2","Gtl","Somerst","Norm","Twnhs","2Story",7,5,2000,2000,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",641,"Unf",0,32,673,"GasA","Ex","Y","SBrkr",673,709,0,1382,1,0,2,1,3,1,"Gd",6,"Typ",0,"Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,0,0,0,0,0,4,2006,"WD","Normal",2.48604772791755
1333,"20","RL",67,8877,"Pave","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","1Fam","1Story",4,6,1938,1958,"Gable","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",690,"Unf",0,126,816,"GasA","Ex","Y","SBrkr",816,0,0,816,1,0,1,0,2,1,"TA",3,"Typ",1,"Detchd",1958,"Unf",1,288,"Fa","Fa","Y",0,0,0,0,0,0,0,5,2009,"WD","Normal",2.44347035768206
121,"80","RL",69,21453,"Pave","IR1","Low","AllPub","CulDSac","Sev","ClearCr","Norm","1Fam","SLvl",6,5,1969,1969,"Flat","None",0,"TA","TA","CBlock","TA","TA","Gd","ALQ",938,"Unf",0,0,938,"GasA","Ex","Y","SBrkr",988,0,0,988,1,0,1,0,1,1,"TA",4,"Typ",2,"Attchd",1969,"Unf",2,540,"TA","TA","Y",0,130,0,130,0,0,0,10,2006,"WD","Normal",2.49326430457934
1308,"20","RL",60,8072,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","1Fam","1Story",5,5,1994,1995,"Gable","None",0,"TA","Gd","PConc","Gd","Gd","No","ALQ",746,"Unf",0,244,990,"GasA","Ex","Y","SBrkr",990,0,0,990,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",2000,"Unf",2,480,"TA","TA","Y",0,64,0,0,0,0,0,5,2009,"WD","Normal",2.47106200039188
557,"20","RL",69,14850,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,5,1957,1957,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",895,"Unf",0,197,1092,"GasA","TA","Y","FuseA",1092,0,0,1092,1,0,1,0,2,1,"TA",6,"Typ",1,"Attchd",1957,"Fin",1,299,"TA","TA","Y",268,0,0,0,122,0,0,5,2006,"WD","Normal",2.47287751981621
522,"20","RL",90,11988,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Feedr","1Fam","1Story",6,6,1957,1957,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Rec",777,"Unf",0,467,1244,"GasA","Ex","Y","FuseA",1244,0,0,1244,0,0,1,1,3,1,"TA",6,"Typ",2,"Attchd",1957,"Unf",1,336,"TA","TA","Y",0,40,0,0,0,0,0,5,2007,"WD","Normal",2.47808263348427
288,"20","RL",69,8125,"Pave","IR1","Lvl","AllPub","Corner","Gtl","NAmes","Norm","1Fam","1Story",4,4,1971,1971,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",614,"Unf",0,244,858,"GasA","TA","Y","SBrkr",858,0,0,858,0,0,1,0,3,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,0,0,0,0,0,0,6,2006,"WD","Normal",2.43230478850014
882,"50","RL",44,13758,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Timber","Norm","1Fam","1.5Fin",7,5,1990,1991,"Gable","BrkFace",117,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",902,"Unf",0,254,1156,"GasA","Ex","Y","SBrkr",1187,530,0,1717,0,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1990,"RFn",2,400,"TA","TA","Y",168,36,0,0,0,0,0,4,2007,"WD","Normal",2.49663214703725
680,"20","RL",69,9945,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,1961,1961,"Hip","BrkFace",57,"TA","TA","CBlock","TA","TA","No","Rec",827,"Unf",0,161,988,"GasA","TA","Y","SBrkr",988,0,0,988,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1963,"Unf",2,572,"TA","TA","Y",0,0,0,0,0,0,0,10,2007,"WD","Normal",2.46501717430261
165,"40","RM",40,5400,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","1Fam","1Story",6,7,1926,2004,"Gable","None",0,"TA","Gd","BrkTil","TA","TA","Mn","LwQ",370,"Unf",0,779,1149,"GasA","Gd","Y","FuseA",1149,467,0,1616,0,0,2,0,3,1,"Gd",5,"Typ",0,"Detchd",1926,"Unf",1,216,"TA","TA","Y",0,0,183,0,0,0,0,10,2007,"WD","Normal",2.47919334320883
1224,"20","RL",89,10680,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",5,3,1951,1951,"Hip","BrkFace",44,"TA","TA","CBlock","TA","Fa","No","LwQ",756,"Unf",0,1380,2136,"GasA","TA","N","FuseA",2136,0,0,2136,0,0,2,0,4,1,"TA",7,"Mod",0,"Detchd",1951,"Unf",2,528,"TA","TA","Y",0,30,0,0,0,0,0,10,2006,"WD","Normal",2.47100074800405
1277,"60","RL",69,12936,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","NWAmes","Norm","1Fam","2Story",6,6,1972,1972,"Gable","None",0,"TA","TA","CBlock","TA","Gd","No","BLQ",593,"Unf",0,130,723,"GasA","TA","Y","SBrkr",735,660,0,1395,0,1,1,1,3,1,"TA",6,"Typ",1,"Attchd",1972,"Unf",2,497,"TA","TA","Y",294,116,0,0,0,0,0,12,2009,"WD","Normal",2.48451920926049
1132,"20","RL",63,10712,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","1Fam","1Story",5,5,1991,1992,"Gable","None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",212,"Unf",0,762,974,"GasA","TA","Y","SBrkr",974,0,0,974,0,0,1,0,3,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,28,0,0,0,0,0,9,2007,"Oth","Abnorml",2.4376155740106
601,"60","RL",74,10927,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",8,5,2005,2005,"Gable","BrkFace",280,"Gd","TA","PConc","Gd","TA","Av","GLQ",546,"Unf",0,512,1058,"GasA","Ex","Y","SBrkr",1058,846,0,1904,1,0,2,1,3,1,"Ex",8,"Typ",1,"BuiltIn",2003,"Fin",2,736,"TA","TA","Y",179,60,0,0,0,0,0,6,2006,"WD","Normal",2.52768883201633
975,"70","RL",60,11414,"Pave","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","RRAn","1Fam","2Story",7,8,1910,1993,"Gable","None",0,"TA","Gd","BrkTil","Gd","TA","No","Unf",0,"Unf",0,728,728,"GasA","TA","N","SBrkr",1136,883,0,2019,0,0,1,0,3,1,"Gd",8,"Typ",0,"Detchd",1997,"Unf",2,532,"TA","TA","Y",509,135,0,0,0,0,0,10,2009,"WD","Normal",2.48729867247321
350,"60","RL",56,20431,"Pave","IR2","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","1Fam","2Story",9,5,2005,2006,"Hip","BrkFace",870,"Ex","TA","PConc","Ex","TA","No","GLQ",1410,"Unf",0,438,1848,"GasA","Ex","Y","SBrkr",1848,880,0,2728,1,0,2,1,4,1,"Ex",10,"Typ",2,"Attchd",2006,"Fin",3,706,"TA","TA","Y",0,0,0,0,0,0,0,4,2006,"New","Partial",2.56402899673216
1347,"20","RL",69,20781,"Pave","IR2","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","1Fam","1Story",7,7,1968,2003,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",297,"Rec",68,1203,1568,"GasA","TA","Y","SBrkr",2156,0,0,2156,0,0,2,0,3,1,"TA",9,"Typ",1,"Attchd",1968,"RFn",2,508,"Gd","TA","Y",0,80,0,290,0,0,0,6,2006,"WD","Normal",2.52396760346678
208,"20","RL",69,12493,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",4,5,1960,1960,"Gable","None",0,"TA","TA","PConc","TA","TA","No","ALQ",419,"Rec",306,375,1100,"GasA","TA","Y","SBrkr",1100,0,0,1100,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1960,"RFn",1,312,"TA","TA","Y",355,0,0,0,0,0,0,4,2008,"WD","Normal",2.47287751981621
1130,"90","RM",60,7200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Duplex","SFoyer",5,5,1980,1980,"Gable","BrkFace",180,"TA","TA","CBlock","Gd","TA","Gd","GLQ",936,"Unf",0,0,936,"GasA","TA","Y","SBrkr",936,0,0,936,1,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1980,"Unf",2,672,"TA","TA","Y",49,0,0,0,0,0,0,8,2007,"WD","Normal",2.47227703941949
1240,"20","RL",64,9037,"Pave","IR1","HLS","AllPub","Inside","Gtl","Timber","Norm","1Fam","1Story",8,5,2006,2006,"Hip","BrkFace",32,"Gd","TA","PConc","Gd","TA","Av","GLQ",428,"Unf",0,1048,1476,"GasA","Ex","Y","SBrkr",1484,0,0,1484,0,0,2,0,2,1,"Ex",6,"Typ",1,"Attchd",2006,"RFn",2,472,"TA","TA","Y",120,33,0,0,0,0,0,12,2007,"WD","Normal",2.52499842394074
467,"20","RL",85,10628,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","1Story",7,5,1970,1970,"Flat","None",0,"TA","Gd","CBlock","TA","Gd","Gd","GLQ",778,"Unf",0,499,1277,"GasA","TA","Y","SBrkr",1277,0,0,1277,1,0,1,0,2,1,"TA",5,"Typ",1,"Attchd",1970,"Unf",2,526,"TA","TA","Y",0,0,0,0,176,0,0,4,2007,"WD","Normal",2.48705010855463
1055,"60","RL",90,11367,"Pave","Reg","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","1Fam","2Story",8,5,2002,2002,"Gable","BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Unf",0,133,1065,"GasA","Ex","Y","SBrkr",1091,898,0,1989,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",2002,"Fin",2,586,"TA","TA","Y",199,60,0,0,0,0,0,11,2006,"WD","Normal",2.52164181049912
958,"20","RL",70,7420,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","1Fam","1Story",5,5,1962,1962,"Hip","None",0,"TA","TA","CBlock","TA","TA","No","Rec",417,"Unf",0,640,1057,"GasA","TA","Y","SBrkr",1057,0,0,1057,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1977,"Fin",2,576,"TA","TA","Y",0,0,0,0,0,0,0,4,2007,"WD","Normal",2.46729897395573
1366,"60","FV",69,7500,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","1Fam","2Story",7,5,2000,2000,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",533,"Unf",0,281,814,"GasA","Ex","Y","SBrkr",814,860,0,1674,1,0,2,1,3,1,"Gd",7,"Typ",0,"Attchd",2000,"RFn",2,663,"TA","TA","Y",0,96,0,0,0,0,0,1,2010,"WD","Normal",2.50821893509706
670,"30","RL",80,11600,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","1Fam","1Story",4,5,1922,1950,"Gable","None",0,"TA","TA","BrkTil","Fa","TA","No","Unf",0,"Unf",0,700,700,"GasA","Ex","Y","SBrkr",1180,0,0,1180,0,0,1,0,2,1,"Fa",5,"Typ",1,"Detchd",1922,"Unf",1,252,"TA","Fa","Y",0,0,67,0,0,0,0,7,2006,"WD","Normal",2.47075525581772
361,"85","RL",69,7540,"Pave","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","1Fam","SFoyer",6,6,1978,1978,"Gable","None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",773,"Unf",0,115,888,"GasA","Ex","Y","SBrkr",912,0,0,912,1,0,1,0,2,1,"TA",5,"Typ",1,"Attchd",1978,"RFn",2,470,"TA","TA","Y",0,0,0,0,192,0,0,6,2007,"WD","Normal",2.48136800334328
806,"20","RL",91,12274,"Pave","IR1","Lvl","AllPub","FR2","Gtl","Somerst","Norm","1Fam","1Story",7,5,2008,2008,"Gable","Stone",256,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1417,1417,"GasA","Ex","Y","SBrkr",1428,0,0,1428,0,0,2,0,3,1,"Ex",6,"Typ",0,"Attchd",2008,"RFn",2,554,"TA","TA","Y",0,60,0,0,0,0,0,7,2008,"New","Partial",2.51249720670327
1247,"60","FV",65,8125,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","1Fam","2Story",7,5,2005,2006,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,756,756,"GasA","Ex","Y","SBrkr",756,797,0,1553,0,0,2,1,3,1,"Gd",6,"Typ",0,"Attchd",2005,"RFn",2,615,"TA","TA","Y",0,45,0,0,0,0,0,3,2006,"New","Partial",2.49619161091841
261,"80","RL",120,19296,"Pave","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Artery","1Fam","SLvl",6,5,1962,1962,"Gable","BrkFace",399,"TA","TA","CBlock","TA","TA","Gd","Rec",672,"ALQ",690,0,1362,"GasA","TA","Y","SBrkr",1382,0,0,1382,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1991,"Unf",2,884,"TA","TA","Y",0,0,252,0,0,0,0,5,2009,"WD","Normal",2.49140542642141
93,"30","RL",80,13360,"Pave","IR1","HLS","AllPub","Inside","Gtl","Crawfor","Norm","1Fam","1Story",5,7,1921,2006,"Gable","None",0,"TA","Gd","BrkTil","Gd","TA","No","ALQ",713,"Unf",0,163,876,"GasA","Ex","Y","SBrkr",964,0,0,964,1,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1921,"Unf",2,432,"TA","TA","Y",0,0,44,0,0,0,0,8,2009,"WD","Normal",2.48528726645424
903,"60","RL",63,7875,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","1Fam","2Story",7,5,2003,2003,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA","Ex","Y","SBrkr",807,702,0,1509,0,0,2,1,3,1,"Gd",8,"Typ",1,"Attchd",2003,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,0,7,2006,"WD","Normal",2.49326430457934
1056,"20","RL",104,11361,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,5,1976,1976,"Gable","BrkFace",160,"TA","TA","CBlock","Gd","TA","No","ALQ",644,"Unf",0,549,1193,"GasA","TA","Y","SBrkr",1523,0,0,1523,0,1,2,0,3,1,"TA",7,"Typ",1,"Attchd",1976,"Fin",2,478,"TA","TA","Y",0,0,0,0,189,0,0,5,2008,"COD","Abnorml",2.49326430457934
1336,"20","RL",80,9650,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","1Story",6,5,1977,1977,"Gable","BrkFace",360,"TA","TA","CBlock","Gd","TA","No","ALQ",686,"Unf",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,0,1,2,0,2,1,"TA",6,"Typ",1,"Attchd",1977,"RFn",2,630,"TA","TA","Y",0,16,0,0,0,0,0,4,2009,"WD","Normal",2.48749694566191
998,"20","RL",69,11717,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","PosA","1Fam","1Story",6,6,1970,1970,"Hip","BrkFace",571,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1442,1442,"GasA","TA","Y","SBrkr",1442,0,0,1442,0,0,2,0,2,1,"TA",6,"Typ",1,"Attchd",1970,"RFn",2,615,"TA","TA","Y",371,0,0,0,0,0,0,2,2009,"WD","Normal",2.49552598981291
1294,"60","RL",78,10140,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","1Fam","2Story",7,5,1976,1976,"Gable","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",194,"Unf",0,638,832,"GasA","TA","Y","SBrkr",832,832,0,1664,0,0,2,1,4,1,"TA",8,"Typ",1,"Attchd",1976,"RFn",2,528,"TA","TA","Y",0,28,0,0,259,0,0,3,2006,"WD","Normal",2.48498096324253
1418,"60","RL",69,16545,"Pave","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","1Fam","2Story",8,5,1998,1998,"Gable","BrkFace",731,"Gd","TA","PConc","Gd","TA","Mn","GLQ",781,"Unf",0,503,1284,"GasA","Ex","Y","SBrkr",1310,1140,0,2450,1,0,2,1,3,1,"Gd",7,"Typ",1,"Attchd",1998,"Fin",3,1069,"TA","TA","Y",0,126,0,0,0,0,0,5,2009,"WD","Normal",2.54448766029761
745,"120","RL",41,5395,"Pave","IR1","HLS","AllPub","Inside","Gtl","StoneBr","Norm","TwnhsE","1Story",8,5,1993,1993,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",733,"Unf",0,604,1337,"GasA","Gd","Y","SBrkr",1337,0,0,1337,1,0,2,0,2,1,"Gd",5,"Typ",1,"Attchd",1993,"RFn",2,462,"TA","TA","Y",96,0,70,168,0,0,0,10,2008,"WD","Normal",2.49326430457934
1393,"85","RL",68,7838,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","1Fam","SFoyer",5,5,1967,1967,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",769,"Unf",0,95,864,"GasA","TA","Y","SBrkr",900,0,0,900,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1967,"RFn",1,288,"TA","TA","Y",175,144,0,0,0,0,0,12,2006,"WD","Normal",2.46129163348326
109,"50","RM",85,8500,"Pave","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Artery","1Fam","1.5Fin",5,7,1919,2005,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,793,793,"GasW","TA","N","FuseF",997,520,0,1517,0,0,2,0,3,1,"Fa",7,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,0,144,0,0,0,0,8,2007,"WD","Normal",2.45553683215155
946,"50","RM",98,8820,"Pave","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","1Fam","1.5Fin",5,6,1890,1996,"Hip","None",0,"TA","TA","BrkTil","TA","TA","No","LwQ",1088,"Unf",0,0,1088,"GasA","TA","Y","SBrkr",1188,561,120,1869,0,0,1,0,2,1,"TA",7,"Typ",0,"Detchd",1963,"Unf",2,456,"TA","TA","Y",48,0,244,0,0,0,0,9,2009,"WD","Normal",2.4625987260254
979,"20","RL",68,9450,"Pave","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","1Fam","1Story",4,5,1954,1954,"Gable","None",0,"TA","TA","CBlock","TA","TA","No","LwQ",552,"Unf",0,342,894,"GasA","Ex","Y","SBrkr",894,0,0,894,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1999,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,0,5,2007,"WD","Abnorml",2.4517148155804
827,"45","RM",50,6130,"Pave","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","1Fam","1.5Unf",5,6,1924,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",784,"Unf",0,0,784,"GasA","Gd","Y","SBrkr",784,0,0,784,1,0,1,0,2,1,"Gd",5,"Typ",0,"none",NA,"none",0,0,"none","none","Y",0,0,116,0,0,0,0,5,2008,"WD","Normal",2.45132227437891
621,"30","RL",45,8248,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","1Fam","1Story",3,3,1914,1950,"Gable","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",41,"Unf",0,823,864,"GasA","TA","N","FuseF",864,0,0,864,1,0,1,0,2,1,"TA",5,"Typ",0,"none",NA,"none",0,0,"none","none","N",0,0,100,0,0,0,0,9,2008,"WD","Normal",2.40806591226868
1397,"20","RL",69,57200,"Pave","IR1","Bnk","AllPub","Inside","Sev","Timber","Norm","1Fam","1Story",5,5,1948,1950,"Gable","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",353,"Rec",334,60,747,"GasA","TA","Y","SBrkr",1687,0,0,1687,1,0,1,0,3,1,"TA",7,"Min1",2,"Detchd",1966,"Unf",2,572,"TA","TA","N",0,0,50,0,0,0,0,6,2010,"WD","Normal",2.48348306148484
448,"60","RL",69,11214,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Gilbert","Norm","1Fam","2Story",7,5,1998,1999,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,930,930,"GasA","Gd","Y","SBrkr",956,930,0,1886,0,0,2,1,4,1,"Gd",10,"Typ",1,"Attchd",1998,"Fin",2,431,"TA","TA","Y",89,0,0,0,0,0,0,7,2006,"WD","Normal",2.50189261142877
189,"90","RL",64,7018,"Pave","Reg","Bnk","AllPub","Inside","Gtl","SawyerW","Feedr","Duplex","SFoyer",5,5,1979,1979,"Gable","Stone",275,"TA","TA","CBlock","Gd","TA","Av","GLQ",1086,"Unf",0,0,1086,"GasA","TA","Y","SBrkr",1224,0,0,1224,2,0,0,2,2,2,"TA",6,"Typ",2,"Detchd",1979,"Unf",2,528,"TA","TA","Y",120,0,0,0,0,0,0,6,2009,"WD","Alloca",2.47992705487185
1351,"90","RL",91,11643,"Pave","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Duplex","2Story",5,5,1969,1969,"Gable","BrkFace",368,"TA","TA","CBlock","TA","TA","No","LwQ",500,"Unf",0,748,1248,"GasA","TA","Y","SBrkr",1338,1296,0,2634,1,1,2,2,6,2,"TA",12,"Typ",0,"Detchd",1969,"Unf",4,968,"TA","TA","Y",0,0,0,0,0,0,0,8,2009,"WD","Normal",2.50193358572922
594,"120","RM",69,4435,"Pave","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story",6,5,2003,2003,"Gable","BrkFace",170,"Gd","TA","PConc","Gd","TA","Av","GLQ",685,"Unf",0,163,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1,0,1,1,"Gd",4,"Typ",0,"Attchd",2003,"Fin",2,420,"TA","TA","Y",140,0,0,0,0,0,0,5,2009,"WD","Normal",2.47227703941949
735,"20","RL",69,8978,"Pave","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Norm","1Fam","1Story",5,5,1968,1968,"Gable","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,948,948,"GasA","TA","Y","SBrkr",948,0,0,948,0,0,1,0,3,1,"TA",6,"Typ",0,"Attchd",1968,"Unf",1,300,"TA","TA","Y",147,0,0,0,0,0,0,5,2007,"WD","Family",2.45013286490564
1147,"20","RL",69,11200,"Pave","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","Norm","1Fam","1Story",6,5,1985,1985,"Gable","BrkFace",85,"Gd","TA","CBlock","Gd","TA","No","GLQ",1258,"Unf",0,40,1298,"GasA","TA","Y","SBrkr",1298,0,0,1298,1,0,2,0,3,1,"Gd",5,"Typ",1,"Attchd",1985,"Unf",2,403,"TA","TA","Y",165,26,0,0,0,0,0,5,2006,"WD","Normal",2.49326430457934
1003,"20","RL",75,11957,"Pave","IR1","Lvl","AllPub","Inside","Gtl","Somerst","RRAn","1Fam","1Story",8,5,2006,2006,"Gable","BrkFace",53,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1550,1574,"GasA","Ex","Y","SBrkr",1574,0,0,1574,0,0,2,0,3,1,"Gd",7,"Typ",1,"Attchd",2006,"RFn",3,824,"TA","TA","Y",144,104,0,0,0,0,0,7,2008,"WD","Normal",2.51401977430348
1242,"20","RL",83,9849,"Pave","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","1Fam","1Story",7,6,2007,2007,"Hip","Stone",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1689,1689,"GasA","Ex","Y","SBrkr",1689,0,0,1689,0,0,2,0,3,1,"Gd",7,"Typ",0,"Attchd",2007,"RFn",3,954,"TA","TA","Y",0,56,0,0,0,0,0,6,2007,"New","Partial",2.51950980591125
401,"120","RL",38,14963,"Pave","IR2","Lvl","AllPub","Inside","Gtl","Veenker","Norm","TwnhsE","1Story",8,5,1996,1996,"Gable","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",786,"Unf",0,474,1260,"GasA","Ex","Y","SBrkr",1288,0,0,1288,1,0,1,1,1,1,"Ex",4,"Typ",2,"Attchd",1996,"Fin",2,500,"TA","TA","Y",120,30,0,0,224,0,0,12,2008,"WD","Normal",2.51858738419725
